location,datetime,tempmax,dew,humidity,solarradiation
maharagama,2022-08-03,27.0,22.8,85.0,131.1
maharagama,2022-08-04,28.4,23.0,83.0,210.7
maharagama,2022-08-05,27.5,23.3,84.0,208.6
maharagama,2022-08-06,28.1,23.4,85.0,217.6
maharagama,2022-08-07,28.2,23.5,84.0,264.8
maharagama,2022-08-08,28.5,23.4,82.0,253.7
maharagama,2022-08-09,28.4,23.7,86.0,266.5
maharagama,2022-08-10,28.6,23.8,87.0,275.9
maharagama,2022-08-11,29.1,24.2,88.0,278.5
maharagama,2022-08-12,28.7,24.5,86.0,249.2
maharagama,2022-08-13,28.9,24.2,87.0,259.7
maharagama,2022-08-14,28.5,23.9,84.0,220.2
maharagama,2022-08-15,29.1,24.1,86.0,265.3
maharagama,2022-08-16,28.7,23.9,84.0,264.1
maharagama,2022-08-17,28.6,23.4,82.0,265.5
maharagama,2022-08-18,28.5,23.4,83.0,252.1
maharagama,2022-08-19,28.8,23.6,84.0,245.6
maharagama,2022-08-20,28.6,23.8,83.0,260.6
maharagama,2022-08-21,28.6,23.6,82.0,259.2
maharagama,2022-08-22,27.8,23.3,86.0,187.1
maharagama,2022-08-23,28.0,23.5,84.0,216.1
maharagama,2022-08-24,27.9,23.4,84.0,184.0
maharagama,2022-08-25,28.0,23.1,82.0,224.0
maharagama,2022-08-26,27.1,23.1,87.0,150.3
maharagama,2022-08-27,27.9,23.1,84.0,230.7
maharagama,2022-08-28,28.1,23.3,83.0,256.3
maharagama,2022-08-29,28.0,23.4,85.0,215.0
maharagama,2022-08-30,27.0,23.6,89.0,130.2
maharagama,2022-08-31,25.9,23.1,90.0,99.4
maharagama,2022-09-01,27.0,22.9,89.0,138.1
maharagama,2022-09-02,27.9,23.1,85.0,213.7
maharagama,2022-09-03,27.8,23.4,88.0,183.4
maharagama,2022-09-04,28.0,23.6,88.0,234.2
maharagama,2022-09-05,26.9,23.3,89.0,137.7
maharagama,2022-09-06,28.0,23.3,84.0,202.2
maharagama,2022-09-07,28.0,23.6,85.0,241.2
maharagama,2022-09-08,28.4,23.8,86.0,251.9
maharagama,2022-09-09,28.4,23.7,85.0,271.7
maharagama,2022-09-10,28.4,23.8,85.0,274.9
maharagama,2022-09-11,28.5,23.7,85.0,272.4
maharagama,2022-09-12,28.6,23.7,85.0,275.9
maharagama,2022-09-13,28.6,23.6,85.0,265.4
maharagama,2022-09-14,28.2,23.5,85.0,262.2
maharagama,2022-09-15,28.4,23.4,87.0,241.4
maharagama,2022-09-16,28.4,23.4,85.0,273.4
maharagama,2022-09-17,28.5,23.3,83.0,267.3
maharagama,2022-09-18,28.5,23.4,83.0,252.6
maharagama,2022-09-19,28.3,23.4,84.0,197.2
maharagama,2022-09-20,28.7,23.7,84.0,250.6
maharagama,2022-09-21,29.0,23.8,84.0,269.5
maharagama,2022-09-22,28.8,23.7,84.0,257.3
maharagama,2022-09-23,28.9,23.6,84.0,244.9
maharagama,2022-09-24,29.0,23.8,84.0,249.3
maharagama,2022-09-25,29.1,23.9,82.0,260.1
maharagama,2022-09-26,27.6,23.4,87.0,91.5
maharagama,2022-09-27,28.9,23.7,82.0,255.2
maharagama,2022-09-28,29.1,23.1,78.0,257.7
maharagama,2022-09-29,28.9,23.1,79.0,269.3
maharagama,2022-09-30,28.2,23.0,83.0,245.5
maharagama,2022-10-01,28.0,23.2,83.0,201.0
maharagama,2022-10-02,28.5,23.3,81.0,215.8
maharagama,2022-10-03,28.1,23.1,82.0,181.9
maharagama,2022-10-04,28.1,23.4,84.0,179.8
maharagama,2022-10-05,28.9,23.4,80.0,214.4
maharagama,2022-10-06,28.6,23.2,81.0,203.9
maharagama,2022-10-07,28.5,23.1,83.0,226.5
maharagama,2022-10-08,28.5,23.3,85.0,265.0
maharagama,2022-10-09,28.7,23.8,86.0,232.4
maharagama,2022-10-10,28.8,23.6,84.0,245.4
maharagama,2022-10-11,28.8,23.8,88.0,237.0
maharagama,2022-10-12,27.8,23.3,90.0,173.2
maharagama,2022-10-13,26.6,23.3,90.0,129.5
maharagama,2022-10-14,26.8,23.2,91.0,142.7
maharagama,2022-10-15,26.8,23.2,89.0,129.8
maharagama,2022-10-16,27.0,23.5,90.0,159.6
maharagama,2022-10-17,27.8,23.5,90.0,126.8
maharagama,2022-10-18,26.5,23.1,89.0,108.6
maharagama,2022-10-19,27.6,23.5,84.0,170.4
maharagama,2022-10-20,27.5,23.3,87.0,137.5
maharagama,2022-10-21,25.6,23.4,92.0,64.1
maharagama,2022-10-22,27.7,23.5,90.0,160.1
maharagama,2022-10-23,27.2,23.3,89.0,174.8
maharagama,2022-10-24,27.0,23.3,90.0,158.4
maharagama,2022-10-25,28.0,23.8,88.0,215.2
maharagama,2022-10-26,28.6,23.9,89.0,235.4
maharagama,2022-10-27,28.8,23.3,87.0,265.1
maharagama,2022-10-28,30.0,22.9,84.0,277.4
maharagama,2022-10-29,29.0,23.6,87.0,239.6
maharagama,2022-10-30,29.3,23.4,87.0,224.1
maharagama,2022-10-31,29.9,23.3,87.0,222.3
maharagama,2022-11-01,26.3,23.4,92.0,90.0
maharagama,2022-11-02,28.6,23.4,90.0,181.8
maharagama,2022-11-03,27.9,23.4,90.0,177.8
maharagama,2022-11-04,27.1,23.5,90.0,191.7
maharagama,2022-11-05,27.3,23.0,91.0,120.7
maharagama,2022-11-06,28.2,23.1,91.0,154.3
maharagama,2022-11-07,29.4,22.5,91.0,221.6
maharagama,2022-11-08,28.6,23.1,89.0,176.1
maharagama,2022-11-09,29.0,23.3,92.0,159.3
maharagama,2022-11-10,28.4,22.9,87.0,157.0
maharagama,2022-11-11,28.4,22.6,86.0,217.5
maharagama,2022-11-12,28.2,23.3,90.0,156.1
maharagama,2022-11-13,27.7,23.4,92.0,132.1
maharagama,2022-11-14,28.2,23.1,91.0,164.9
maharagama,2022-11-15,29.0,23.3,89.0,202.1
maharagama,2022-11-16,29.1,23.0,86.0,214.0
maharagama,2022-11-17,29.9,21.5,79.0,260.9
maharagama,2022-11-18,29.9,20.9,77.0,254.3
maharagama,2022-11-19,28.6,22.2,84.0,174.2
maharagama,2022-11-20,29.2,21.8,82.0,217.5
maharagama,2022-11-21,28.7,21.2,79.0,258.0
maharagama,2022-11-22,29.1,22.5,80.0,250.8
maharagama,2022-11-23,29.1,22.4,78.0,251.5
maharagama,2022-11-24,29.4,22.8,82.0,248.5
maharagama,2022-11-25,28.8,23.0,84.0,245.3
maharagama,2022-11-26,29.2,23.1,85.0,237.0
maharagama,2022-11-27,29.4,23.0,85.0,230.5
maharagama,2022-11-28,29.4,23.0,84.0,240.1
maharagama,2022-11-29,29.1,23.2,85.0,233.5
maharagama,2022-11-30,30.0,22.8,83.0,258.8
maharagama,2022-12-01,29.7,23.1,84.0,225.3
maharagama,2022-12-02,29.2,23.1,89.0,185.4
maharagama,2022-12-03,28.3,22.8,91.0,191.6
maharagama,2022-12-04,28.0,22.8,90.0,186.0
maharagama,2022-12-05,29.0,23.3,90.0,204.2
maharagama,2022-12-06,29.3,22.9,85.0,198.2
maharagama,2022-12-07,27.5,21.8,82.0,93.1
maharagama,2022-12-08,28.0,20.5,78.0,86.1
maharagama,2022-12-09,28.4,21.4,77.0,104.9
maharagama,2022-12-10,26.6,22.9,87.0,141.5
maharagama,2022-12-11,29.2,22.7,81.0,201.2
maharagama,2022-12-12,29.0,22.4,81.0,223.9
maharagama,2022-12-13,28.8,22.9,84.0,244.0
maharagama,2022-12-14,28.6,22.6,86.0,224.8
maharagama,2022-12-15,29.2,22.4,83.0,226.0
maharagama,2022-12-16,29.4,21.7,82.0,226.0
maharagama,2022-12-17,30.3,21.4,78.0,232.8
maharagama,2022-12-18,28.2,21.3,79.0,149.9
maharagama,2022-12-19,26.8,22.4,90.0,82.8
maharagama,2022-12-20,29.8,23.1,87.0,176.7
maharagama,2022-12-21,29.1,22.8,86.0,171.7
maharagama,2022-12-22,29.3,22.7,86.0,201.8
maharagama,2022-12-23,28.5,22.3,83.0,233.3
maharagama,2022-12-24,28.0,23.0,86.0,158.5
maharagama,2022-12-25,25.9,23.0,91.0,78.7
maharagama,2022-12-26,28.2,23.2,88.0,169.7
maharagama,2022-12-27,29.3,22.8,85.0,233.5
maharagama,2022-12-28,28.8,23.1,87.0,210.2
maharagama,2022-12-29,29.4,23.3,88.0,234.6
maharagama,2022-12-30,29.9,22.4,84.0,237.6
maharagama,2022-12-31,30.8,19.7,73.0,257.9
maharagama,2023-01-01,29.7,19.4,73.0,254.8
maharagama,2023-01-02,29.8,20.4,78.0,243.1
maharagama,2023-01-03,30.1,19.9,71.0,251.5
maharagama,2023-01-04,30.5,20.0,72.0,259.2
maharagama,2023-01-05,31.2,21.3,76.0,237.3
maharagama,2023-01-06,29.8,22.5,85.0,168.9
maharagama,2023-01-07,29.6,22.7,88.0,175.4
maharagama,2023-01-08,30.0,21.9,81.0,228.9
maharagama,2023-01-09,31.1,20.3,71.0,237.3
maharagama,2023-01-10,29.4,19.0,69.0,264.8
maharagama,2023-01-11,29.5,19.1,71.0,267.2
maharagama,2023-01-12,29.3,19.1,71.0,255.8
maharagama,2023-01-13,29.1,19.7,76.0,264.3
maharagama,2023-01-14,30.0,21.5,80.0,256.2
maharagama,2023-01-15,28.6,22.1,85.0,215.3
maharagama,2023-01-16,29.0,22.6,89.0,206.4
maharagama,2023-01-17,28.1,22.8,90.0,209.4
maharagama,2023-01-18,29.4,22.3,86.0,211.8
maharagama,2023-01-19,29.9,18.5,68.0,255.6
maharagama,2023-01-20,30.9,18.8,68.0,238.9
maharagama,2023-01-21,29.1,20.0,73.0,170.7
maharagama,2023-01-22,29.1,21.3,79.0,196.7
maharagama,2023-01-23,29.5,22.6,88.0,189.1
maharagama,2023-01-24,28.2,22.8,91.0,193.0
maharagama,2023-01-25,29.9,22.0,85.0,248.1
maharagama,2023-01-26,29.0,21.7,82.0,231.3
maharagama,2023-01-27,29.5,22.3,84.0,186.5
maharagama,2023-01-28,30.0,21.0,77.0,269.6
maharagama,2023-01-29,29.5,20.1,77.0,272.8
maharagama,2023-01-30,29.7,22.3,86.0,224.8
maharagama,2023-01-31,28.3,22.3,85.0,155.8
maharagama,2023-02-01,28.4,22.6,86.0,198.0
maharagama,2023-02-02,27.9,22.8,88.0,180.3
maharagama,2023-02-03,27.2,23.3,92.0,128.2
maharagama,2023-02-04,28.3,23.1,90.0,181.1
maharagama,2023-02-05,30.5,23.3,87.0,192.5
maharagama,2023-02-06,29.4,22.6,84.0,168.9
maharagama,2023-02-07,28.3,23.3,89.0,189.5
maharagama,2023-02-08,31.5,23.3,86.0,256.5
maharagama,2023-02-09,29.3,23.1,86.0,254.8
maharagama,2023-02-10,29.0,22.4,82.0,246.6
maharagama,2023-02-11,28.6,22.3,84.0,271.0
maharagama,2023-02-12,29.3,22.7,85.0,262.8
maharagama,2023-02-13,28.3,23.0,86.0,246.4
maharagama,2023-02-14,28.4,22.7,85.0,261.9
maharagama,2023-02-15,30.5,21.1,77.0,277.7
maharagama,2023-02-16,30.3,20.4,75.0,281.2
maharagama,2023-02-17,30.6,21.6,78.0,288.2
maharagama,2023-02-18,32.4,22.2,77.0,269.1
maharagama,2023-02-19,30.1,22.9,85.0,220.8
maharagama,2023-02-20,29.0,23.3,91.0,194.8
maharagama,2023-02-21,29.6,23.6,91.0,241.4
maharagama,2023-02-22,29.5,22.1,83.0,295.7
maharagama,2023-02-23,28.3,22.4,84.0,263.2
maharagama,2023-02-24,29.1,22.8,84.0,237.9
maharagama,2023-02-25,30.2,23.3,86.0,236.7
maharagama,2023-02-26,31.5,20.6,76.0,302.7
maharagama,2023-02-27,31.5,20.4,72.0,287.9
maharagama,2023-02-28,30.5,23.0,85.0,216.0
maharagama,2023-03-01,30.1,23.3,87.0,230.6
maharagama,2023-03-02,32.2,22.5,82.0,251.5
maharagama,2023-03-03,31.4,22.5,81.0,251.0
maharagama,2023-03-04,31.3,23.1,86.0,196.1
maharagama,2023-03-05,29.7,23.7,86.0,253.8
maharagama,2023-03-06,29.5,23.6,87.0,272.8
maharagama,2023-03-07,29.1,23.9,88.0,270.6
maharagama,2023-03-08,31.5,23.2,83.0,283.8
maharagama,2023-03-09,31.0,23.0,81.0,278.4
maharagama,2023-03-10,29.1,23.6,86.0,169.4
maharagama,2023-03-11,30.0,23.9,87.0,220.2
maharagama,2023-03-12,31.5,23.8,88.0,247.9
maharagama,2023-03-13,30.0,23.9,88.0,250.0
maharagama,2023-03-14,29.2,23.9,88.0,238.0
maharagama,2023-03-15,29.6,23.7,85.0,262.9
maharagama,2023-03-16,29.4,23.8,89.0,255.1
maharagama,2023-03-17,29.2,23.9,86.0,268.9
maharagama,2023-03-18,30.2,23.9,86.0,254.7
maharagama,2023-03-19,29.8,23.7,86.0,270.6
maharagama,2023-03-20,28.5,23.3,86.0,224.3
maharagama,2023-03-21,30.4,23.9,85.0,280.5
maharagama,2023-03-22,29.7,24.2,86.0,270.6
maharagama,2023-03-23,30.0,23.6,86.0,205.5
maharagama,2023-03-24,30.2,23.4,84.0,273.2
maharagama,2023-03-25,30.6,23.7,85.0,271.0
maharagama,2023-03-26,29.8,23.8,84.0,261.8
maharagama,2023-03-27,30.5,24.4,85.0,280.2
maharagama,2023-03-28,30.6,24.1,84.0,261.0
maharagama,2023-03-29,30.8,24.1,84.0,283.0
maharagama,2023-03-30,29.9,23.9,85.0,272.7
maharagama,2023-03-31,30.3,24.1,85.0,275.4
maharagama,2023-04-01,30.5,24.0,85.0,265.2
maharagama,2023-04-02,30.2,23.9,84.0,245.6
maharagama,2023-04-03,30.5,23.7,83.0,257.5
maharagama,2023-04-04,29.0,23.5,86.0,236.5
maharagama,2023-04-05,30.7,23.3,82.0,278.1
maharagama,2023-04-06,30.5,23.3,81.0,259.6
maharagama,2023-04-07,31.5,23.2,81.0,272.4
maharagama,2023-04-08,28.5,23.4,86.0,202.6
maharagama,2023-04-09,30.8,23.8,82.0,289.3
maharagama,2023-04-10,30.9,23.8,81.0,272.7
maharagama,2023-04-11,31.0,23.3,80.0,285.9
maharagama,2023-04-12,31.5,24.1,83.0,280.0
maharagama,2023-04-13,31.8,24.2,83.0,255.2
maharagama,2023-04-14,31.2,24.0,84.0,264.1
maharagama,2023-04-15,31.0,24.2,85.0,255.1
maharagama,2023-04-16,31.1,23.9,84.0,268.1
maharagama,2023-04-17,31.6,24.1,81.0,275.0
maharagama,2023-04-18,31.4,24.8,82.0,257.1
maharagama,2023-04-19,31.6,24.8,82.0,261.7
maharagama,2023-04-20,31.2,24.4,82.0,266.6
maharagama,2023-04-21,29.8,24.3,82.0,248.3
maharagama,2023-04-22,30.8,24.8,83.0,251.5
maharagama,2023-04-23,31.5,24.8,82.0,260.8
maharagama,2023-04-24,30.8,24.4,85.0,228.9
maharagama,2023-04-25,30.5,24.3,86.0,206.8
maharagama,2023-04-26,31.1,24.1,86.0,241.9
maharagama,2023-04-27,31.4,24.1,86.0,225.3
maharagama,2023-04-28,31.4,24.0,88.0,207.3
maharagama,2023-04-29,30.0,24.3,91.0,166.3
maharagama,2023-04-30,29.6,24.4,89.0,173.3
maharagama,2023-05-01,29.0,24.4,90.0,169.3
maharagama,2023-05-02,28.7,24.5,89.0,147.7
maharagama,2023-05-03,27.9,24.3,90.0,121.6
maharagama,2023-05-04,30.1,24.9,90.0,213.6
maharagama,2023-05-05,27.8,24.4,90.0,73.9
maharagama,2023-05-06,30.7,24.0,87.0,207.0
maharagama,2023-05-07,29.5,24.4,88.0,121.1
maharagama,2023-05-08,30.0,24.8,88.0,151.1
maharagama,2023-05-09,29.9,24.6,89.0,174.4
maharagama,2023-05-10,30.3,24.4,87.0,179.7
maharagama,2023-05-11,28.7,24.6,88.0,199.2
maharagama,2023-05-12,29.2,24.7,86.0,196.2
maharagama,2023-05-13,30.2,24.9,84.0,237.3
maharagama,2023-05-14,28.3,24.9,85.0,111.0
maharagama,2023-05-15,30.3,25.3,83.0,241.9
maharagama,2023-05-16,30.6,25.9,86.0,249.0
maharagama,2023-05-17,30.6,26.0,87.0,232.7
maharagama,2023-05-18,30.4,25.2,86.0,250.3
maharagama,2023-05-19,29.8,24.9,87.0,247.0
maharagama,2023-05-20,29.3,24.7,87.0,238.6
maharagama,2023-05-21,29.1,24.3,85.0,234.1
maharagama,2023-05-22,29.5,24.6,87.0,240.0
maharagama,2023-05-23,30.2,24.8,85.0,265.2
maharagama,2023-05-24,30.4,24.9,84.0,272.8
maharagama,2023-05-25,30.4,25.0,83.0,276.4
maharagama,2023-05-26,30.5,24.6,80.0,247.6
maharagama,2023-05-27,30.4,24.7,83.0,239.5
maharagama,2023-05-28,29.8,24.8,85.0,234.3
maharagama,2023-05-29,30.8,25.3,85.0,234.4
maharagama,2023-05-30,29.4,25.2,89.0,209.1
maharagama,2023-05-31,30.0,25.0,87.0,255.6
maharagama,2023-06-01,29.6,24.5,89.0,224.2
maharagama,2023-06-02,29.5,24.5,87.0,249.2
maharagama,2023-06-03,30.1,24.9,85.0,219.0
maharagama,2023-06-04,28.7,24.4,86.0,181.3
maharagama,2023-06-05,28.6,24.2,88.0,204.7
maharagama,2023-06-06,30.0,24.8,87.0,184.2
maharagama,2023-06-07,29.5,24.9,88.0,181.4
maharagama,2023-06-08,29.4,24.8,86.0,185.0
maharagama,2023-06-09,29.6,24.6,86.0,226.5
maharagama,2023-06-10,30.0,24.8,86.0,242.5
maharagama,2023-06-11,28.9,24.6,84.0,194.5
maharagama,2023-06-12,29.4,24.9,88.0,195.1
maharagama,2023-06-13,28.5,24.4,87.0,146.0
maharagama,2023-06-14,29.3,24.8,87.0,182.6
maharagama,2023-06-15,29.7,25.2,86.0,201.3
maharagama,2023-06-16,29.9,25.1,83.0,216.4
maharagama,2023-06-17,29.3,24.2,81.0,192.4
maharagama,2023-06-18,29.8,24.2,81.0,220.5
maharagama,2023-06-19,29.5,24.2,81.0,209.1
maharagama,2023-06-20,29.4,24.8,87.0,216.0
maharagama,2023-06-21,27.5,24.2,90.0,142.0
maharagama,2023-06-22,29.7,24.7,87.0,227.4
maharagama,2023-06-23,29.4,24.5,85.0,242.6
maharagama,2023-06-24,29.9,24.4,84.0,255.1
maharagama,2023-06-25,28.3,23.9,87.0,180.5
maharagama,2023-06-26,28.5,24.0,89.0,193.5
maharagama,2023-06-27,29.0,24.0,89.0,203.2
maharagama,2023-06-28,28.4,24.1,88.0,181.2
maharagama,2023-06-29,28.9,24.0,89.0,207.7
maharagama,2023-06-30,29.2,24.6,86.0,227.7
maharagama,2023-07-01,27.3,24.0,89.0,185.2
maharagama,2023-07-02,28.2,24.1,89.0,139.3
maharagama,2023-07-03,28.8,24.0,84.0,173.8
maharagama,2023-07-04,28.2,23.8,86.0,144.4
maharagama,2023-07-05,27.8,23.8,87.0,127.4
maharagama,2023-07-06,29.1,24.2,86.0,223.1
maharagama,2023-07-07,28.2,24.1,88.0,188.5
maharagama,2023-07-08,28.8,24.4,89.0,239.7
maharagama,2023-07-09,29.1,24.6,88.0,261.5
maharagama,2023-07-10,29.1,24.4,84.0,190.7
maharagama,2023-07-11,29.0,24.4,86.0,224.0
maharagama,2023-07-12,29.2,24.3,84.0,266.8
maharagama,2023-07-13,28.1,23.9,87.0,215.0
maharagama,2023-07-14,29.1,24.1,85.0,221.7
maharagama,2023-07-15,29.1,24.7,85.0,239.0
maharagama,2023-07-16,29.0,24.5,84.0,226.9
maharagama,2023-07-17,28.9,24.4,84.0,203.7
maharagama,2023-07-18,29.1,23.9,82.0,261.3
maharagama,2023-07-19,29.6,23.6,77.0,269.0
maharagama,2023-07-20,29.4,24.2,83.0,247.9
maharagama,2023-07-21,29.5,24.5,84.0,270.9
maharagama,2023-07-22,29.6,24.6,83.0,257.1
maharagama,2023-07-23,28.9,24.2,83.0,257.3
maharagama,2023-07-24,28.3,24.2,87.0,133.5
maharagama,2023-07-25,28.8,24.3,86.0,210.8
maharagama,2023-07-26,28.5,24.2,89.0,199.5
maharagama,2023-07-27,28.9,24.7,89.0,243.3
maharagama,2023-07-28,28.9,24.4,84.0,260.2
maharagama,2023-07-29,29.1,24.4,83.0,263.7
maharagama,2023-07-30,28.8,24.4,84.0,263.7
maharagama,2023-07-31,28.8,24.2,83.0,245.5
maharagama,2023-08-01,29.0,24.4,84.0,254.9
maharagama,2023-08-02,28.9,24.5,86.0,257.1
maharagama,2023-08-03,28.9,24.8,87.0,264.4
maharagama,2023-08-04,29.0,24.6,87.0,265.6
maharagama,2023-08-05,29.0,24.3,84.0,262.9
maharagama,2023-08-06,28.9,24.4,85.0,263.1
maharagama,2023-08-07,28.7,24.4,85.0,255.5
maharagama,2023-08-08,28.9,24.1,84.0,242.6
maharagama,2023-08-09,29.2,24.6,87.0,264.8
maharagama,2023-08-10,29.0,24.3,85.0,257.0
maharagama,2023-08-11,28.9,24.2,87.0,246.4
maharagama,2023-08-12,27.9,24.0,87.0,180.7
maharagama,2023-08-13,29.0,24.2,83.0,266.1
maharagama,2023-08-14,28.9,23.6,81.0,264.6
maharagama,2023-08-15,29.0,23.2,79.0,271.1
maharagama,2023-08-16,29.2,23.3,80.0,281.3
maharagama,2023-08-17,29.2,23.5,80.0,280.0
maharagama,2023-08-18,29.0,23.7,82.0,253.3
maharagama,2023-08-19,29.4,23.9,81.0,272.4
maharagama,2023-08-20,29.4,24.1,83.0,273.4
maharagama,2023-08-21,29.6,24.4,83.0,265.9
maharagama,2023-08-22,29.8,24.4,84.0,276.5
maharagama,2023-08-23,29.4,24.2,84.0,264.6
maharagama,2023-08-24,29.8,24.1,82.0,288.2
maharagama,2023-08-25,29.9,24.1,82.0,283.9
maharagama,2023-08-26,29.5,24.2,83.0,260.8
maharagama,2023-08-27,30.0,24.0,80.0,275.8
maharagama,2023-08-28,30.1,24.2,86.0,240.3
maharagama,2023-08-29,29.0,23.9,87.0,211.7
maharagama,2023-08-30,29.1,23.9,85.0,207.8
maharagama,2023-08-31,28.8,24.1,90.0,182.0
maharagama,2023-09-01,27.9,24.0,91.0,140.0
maharagama,2023-09-02,27.7,23.7,89.0,152.5
maharagama,2023-09-03,27.7,23.6,88.0,142.4
maharagama,2023-09-04,28.9,23.8,85.0,150.5
maharagama,2023-09-05,28.1,23.7,86.0,174.6
maharagama,2023-09-06,27.4,23.7,90.0,108.8
maharagama,2023-09-07,27.1,23.6,90.0,131.9
maharagama,2023-09-08,28.8,23.9,88.0,183.3
maharagama,2023-09-09,28.8,23.9,87.0,175.9
maharagama,2023-09-10,27.9,24.0,89.0,163.8
maharagama,2023-09-11,26.8,23.9,90.0,155.5
maharagama,2023-09-12,28.5,24.0,83.0,167.2
maharagama,2023-09-13,28.4,24.0,86.0,199.9
maharagama,2023-09-14,27.8,23.8,90.0,189.9
maharagama,2023-09-15,29.1,23.9,87.0,247.1
maharagama,2023-09-16,29.9,24.1,83.0,275.4
maharagama,2023-09-17,29.7,23.9,85.0,206.6
maharagama,2023-09-18,28.8,23.7,88.0,207.9
maharagama,2023-09-19,28.0,23.7,90.0,174.1
maharagama,2023-09-20,28.6,23.4,87.0,128.7
maharagama,2023-09-21,29.9,23.6,82.0,276.5
maharagama,2023-09-22,28.5,23.8,88.0,223.6
maharagama,2023-09-23,29.2,24.0,87.0,249.4
maharagama,2023-09-24,29.2,24.1,87.0,221.6
maharagama,2023-09-25,29.1,24.2,88.0,204.6
maharagama,2023-09-26,28.5,24.1,89.0,196.9
maharagama,2023-09-27,27.5,23.8,89.0,159.3
maharagama,2023-09-28,28.2,23.6,90.0,140.5
maharagama,2023-09-29,27.6,23.6,90.0,134.3
maharagama,2023-09-30,29.1,23.9,88.0,233.4
maharagama,2023-10-01,28.4,24.0,89.0,191.5
maharagama,2023-10-02,27.8,23.9,90.0,133.7
maharagama,2023-10-03,28.5,24.0,90.0,163.4
maharagama,2023-10-04,28.5,24.1,89.0,149.9
maharagama,2023-10-05,27.9,24.0,90.0,160.7
maharagama,2023-10-06,28.1,23.9,91.0,172.5
maharagama,2023-10-07,28.1,24.2,91.0,210.0
maharagama,2023-10-08,29.1,24.4,88.0,176.9
maharagama,2023-10-09,29.0,24.1,87.0,207.2
maharagama,2023-10-10,29.2,24.3,89.0,215.0
maharagama,2023-10-11,28.1,23.7,91.0,159.0
maharagama,2023-10-12,27.9,23.9,90.0,194.0
maharagama,2023-10-13,28.3,23.9,90.0,164.2
maharagama,2023-10-14,28.5,23.6,88.0,176.3
maharagama,2023-10-15,27.7,23.0,88.0,146.5
maharagama,2023-10-16,29.4,23.0,82.0,261.7
maharagama,2023-10-17,28.1,23.8,91.0,201.9
maharagama,2023-10-18,26.8,23.5,93.0,68.1
maharagama,2023-10-19,26.6,23.3,91.0,96.5
maharagama,2023-10-20,28.2,23.4,90.0,159.7
maharagama,2023-10-21,28.4,23.8,90.0,185.8
maharagama,2023-10-22,29.0,23.8,89.0,203.6
maharagama,2023-10-23,27.2,23.4,89.0,168.7
maharagama,2023-10-24,29.5,23.5,86.0,236.6
maharagama,2023-10-25,29.6,23.6,89.0,224.5
maharagama,2023-10-26,29.4,23.6,88.0,255.5
maharagama,2023-10-27,30.0,23.5,86.0,249.1
maharagama,2023-10-28,29.2,23.7,90.0,211.2
maharagama,2023-10-29,29.1,23.7,91.0,221.4
maharagama,2023-10-30,29.1,23.6,90.0,243.7
maharagama,2023-10-31,29.8,23.6,90.0,213.0
maharagama,2023-11-01,29.4,23.6,89.0,200.6
maharagama,2023-11-02,28.3,24.0,92.0,144.7
maharagama,2023-11-03,28.7,23.6,91.0,171.9
maharagama,2023-11-04,28.6,23.5,90.0,189.4
maharagama,2023-11-05,29.4,23.4,89.0,212.9
maharagama,2023-11-06,29.2,23.6,90.0,203.9
maharagama,2023-11-07,29.6,23.7,90.0,215.3
maharagama,2023-11-08,29.4,23.6,91.0,193.3
maharagama,2023-11-09,28.4,23.7,91.0,186.6
maharagama,2023-11-10,29.0,23.8,91.0,175.6
maharagama,2023-11-11,29.3,23.8,90.0,221.9
maharagama,2023-11-12,28.6,23.6,91.0,176.1
maharagama,2023-11-13,28.9,23.7,90.0,175.3
maharagama,2023-11-14,26.9,23.7,92.0,65.4
maharagama,2023-11-15,28.8,24.1,90.0,183.6
maharagama,2023-11-16,29.5,24.4,88.0,211.3
maharagama,2023-11-17,29.0,24.6,90.0,185.2
maharagama,2023-11-18,28.3,24.2,91.0,188.1
maharagama,2023-11-19,27.6,23.6,93.0,125.5
maharagama,2023-11-20,29.3,24.1,90.0,215.4
maharagama,2023-11-21,30.1,24.1,90.0,184.3
maharagama,2023-11-22,28.2,23.9,92.0,145.0
maharagama,2023-11-23,29.0,24.0,91.0,160.2
maharagama,2023-11-24,29.4,24.0,89.0,238.2
maharagama,2023-11-25,29.6,23.6,88.0,231.4
maharagama,2023-11-26,29.6,23.6,87.0,239.7
maharagama,2023-11-27,30.2,23.8,88.0,223.5
maharagama,2023-11-28,28.5,23.7,91.0,159.4
maharagama,2023-11-29,29.7,23.5,88.0,193.8
maharagama,2023-11-30,29.0,23.7,89.0,197.0
maharagama,2023-12-01,29.0,23.7,90.0,135.0
maharagama,2023-12-02,28.3,23.9,88.0,124.6
maharagama,2023-12-03,27.9,23.9,90.0,158.7
maharagama,2023-12-04,26.8,23.9,91.0,99.4
maharagama,2023-12-05,27.9,23.9,91.0,149.4
maharagama,2023-12-06,28.7,24.1,89.0,199.5
maharagama,2023-12-07,29.6,24.1,87.0,204.6
maharagama,2023-12-08,29.2,23.7,90.0,177.0
maharagama,2023-12-09,29.0,23.7,89.0,192.2
maharagama,2023-12-10,28.7,23.8,92.0,165.0
maharagama,2023-12-11,29.4,23.8,90.0,202.4
maharagama,2023-12-12,29.5,23.5,91.0,160.4
maharagama,2023-12-13,31.1,23.0,82.0,223.8
maharagama,2023-12-14,30.3,23.1,85.0,181.0
